"Vessel","Cruise","Haul","lont","latt","depth","btemp","slope","atemp","color","speed","sort","phi","aO2","aturb","apH","asal","area","area.name","AKskate","ALskate","ATF","Kam","Gturb","Phal","FHS","YFS","NRS","AKplaice","Sable","Ggren","Pgren","Pcod","Shortraker","POP","RE_BS","Scrab","Pollock","SST","N1","Evenness","Porifera","Paragorgia","Plexauridae","Soft_corals","Primnoa","Antipatharia","WhipsPens","Bamboo","pH","Turbidity","O2","Light","SALINITY","Sponge_unid","Aphrocallistes","Hexac_vase","Demo_high","Demo_low"
89,201201,41,-567507.3555,818937.9922,65,-0.5,0.122884594,1.800625682,936.4890747,0.006904711,1.091995597,3.410159826,178.2114105,0.27430132,7.739862919,31.78747559,10,"MS",22.72,0,0,0,0,3.21,6.32,34.91,18.84,33.9,0,0,0,9.65,0,0,0,0.29,74.85,0,10.4826803,0.69593944,0,0,0,0.06,0,0,0,0,NA,NA,NA,NA,31.79,-999,-999,-999,-999,-999
89,201201,42,-572412.4991,782237.4528,75,-0.1,0.125738144,1.876517534,889.1534424,0.006906274,1.165057302,3.507701874,170.3652191,0.295918614,7.726655006,31.91199112,10,"MS",1.42,0,0,0,0.009492293,2.71,4.4,43.94,25.03,3.15,0,0,0,13.4,0,0,0,0.94,33.2,0,14.27942793,0.713010941,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.12,-999,-999,-999,-999,-999
89,201201,43,-579208.7203,745330.317,85,0.7,0.092689171,2.090568304,884.9846802,0.006909227,1.092816472,3.297690153,167.0851135,0.419865102,7.725879192,32.01521301,10,"MS",4.04,0,11.51,0,0,2.38,13.55,20.65,43.98,6.51,0,0,0,13.4,0,0,0,0.66,35.48,0,2.813078974,0.326076965,702.28,0,0,0,0,0,0,0,NA,NA,NA,NA,32.19,-999,-999,-999,-999,-999
89,201201,44,-582411.2554,709024.3358,88,1.2,0.032854829,2.517710209,913.4363403,0.006915967,0.960581958,2.906960011,161.6542969,0.4306252,7.704791546,32.06454849,10,"MS",13.14,0,10.22,1.09,0,5.48,19.95,13.93,32.74,4.32,0,0,0,1.78,0,0,0,1.09,20.78,0,17.05445743,0.739190708,26.74,0,0,0,0,0,0,0,NA,NA,NA,NA,32.11,-999,-999,-999,-999,-999
89,201201,45,-589655.6762,671061.6806,81,1.8,0.030515941,2.876405001,948.5418091,0.006927079,0.778347552,2.400453091,150.8274841,0.417451859,7.688948154,32.03858185,10,"MS",5.91,0,24.27,1.32,0,7.36,13.56,80.48,58.31,10.23,0,0,0,10.45,0,0,0,0.11,110.32,0,11.51598123,0.587798302,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.16,-999,-999,-999,-999,-999
89,201201,46,-595214.5426,635416.4502,52,2.4,0.085204922,3.610741615,1138.009155,0.007217135,0.776726186,2.102412462,146.5621643,0.421839029,7.683050632,32.03842926,10,"MS",10.98,0,9.05,0,0,8.01,60.35,244.51,133.29,12.47,0,0,0,18.14,0,0,0,0.05,491.44,0,7.042927454,0.559891429,14.69,0,0,0,0,0,0,0,NA,NA,NA,NA,31.9,-999,-999,-999,-999,-999
89,201201,49,-674443.8947,611227.0671,65,2.9,0.189737335,4.407968044,1110.450073,0.00718321,1.224426508,0.738969982,144.6361847,0.421839029,7.686011791,32.46648407,10,"MS",3.29,0,11.51,0,0,5.13,2.95,18.24,35.07,0,0,0,0,9.55,0,0,0,0,839.17,0,2.352418277,0.395215052,2.62,0,0,0,0,0,0,0,NA,NA,NA,NA,32.13,-999,-999,-999,-999,-999
89,201201,50,-668318.4988,643473.5815,101,2.2,0.043172643,4.043130398,1087.731934,0.006910669,1.303848386,2.834679365,150.7187958,0.417451859,7.688948154,32.35008621,10,"MS",4.53,0,68.19,0,0,3.31,18.13,0,0,0,0,0,0,17.13,0,0,0,0.15,1614.74,0,1.596119441,0.323753521,2.09,0,0,0,0,0,0,0,NA,NA,NA,NA,32.43,-999,-999,-999,-999,-999
89,201201,51,-663526.0798,679127.3963,96,1.6,0.038683861,3.547086239,1039.672241,0.006888225,1.33583951,3.316634655,161.9161682,0.422030807,7.703062534,32.31063461,10,"MS",9.3,0,34,3.14,0,10.2,5.58,0,8.68,0,0,0,0,6.43,0,0,0,0.65,5.1,0,8.511076036,0.440380569,102.13,0,0,0,0,0,0,0,NA,NA,NA,NA,32.31,-999,-999,-999,-999,-999
89,201201,52,-657018.2793,716856.2712,93,0.8,0.025396092,2.699070454,936.2406006,0.006883853,1.525630474,3.517383099,152.1231384,0.439213425,7.701473713,32.2623291,10,"MS",5.73,0,0,1.18,0,5.05,14.44,10.73,106.27,0.56,0,0,0,3.7,0,0,0,0.01,2.16,0,12.2678317,0.581802244,33.72,0,0,0,0,0,0,0,NA,NA,NA,NA,32.32,-999,-999,-999,-999,-999
89,201201,53,-651025.1312,753465.051,87,0.1,0.016500296,1.924651265,870.6694336,0.006329992,1.636464,3.891443253,170.3652191,0.295918614,7.726655006,32.16454697,10,"MS",1.46,0,0,0,0.23,4.64,0,10.56,0.9,0,0,0,0,23.53,0,0,0,0.51,157.02,0,7.458014182,0.467666682,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.22,-999,-999,-999,-999,-999
89,201201,54,-646632.9824,790101.3196,75,-0.4,0.027562905,1.773893952,892.3550415,0.005546944,1.517495632,4.057188988,175.4297028,0.29054904,7.729547501,31.99662018,10,"MS",5.28,0,0,0,0.39,5.01,3.59,53.88,4.19,0.39,0,0,0,6.12,0,0,0,0.52,46.06,0,14.06261634,0.646279916,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.06,-999,-999,-999,-999,-999
89,201201,55,-641064.9375,827143.4963,67,-0.9,0.709836841,1.396167874,879.4577637,0.005747027,1.550595522,4.074805737,172.5768738,0.320949137,7.715950012,31.84611511,10,"MS",7.33,0,0,0,0.07,4.09,1.38,48.45,2.79,7.57,0,0,0,1.23,0,0,0,0.42,5.04,0,15.96024576,0.502726459,0,0,0,0,0,0,0.02,0,NA,NA,NA,NA,31.88,-999,-999,-999,-999,-999
89,201201,56,-635840.7813,863943.6581,65,0.2,0.029908333,1.13654685,883.4975586,0.005886188,1.458169818,3.824528694,168.5631714,0.334333241,7.714554787,31.71676064,10,"MS",5.68,0,0,0,0,2.7,0.57,97.62,3.77,9.53,0,0,0,2.69,0,0,0,0.05,37.34,0,10.29290641,0.667218335,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.7,-999,-999,-999,-999,-999
89,201201,57,-629545.1703,900616.0556,52,1.7,0.096459411,1.762335896,857.5838623,0.00590285,1.09196806,3.148191452,171.0248718,0.333390921,7.722041607,31.63371849,6,"IS",2.59,0,0,0,0,3.42,0,39.69,29.74,12.92,0,0,0,5.54,0,0,0,0,7.42,0,8.599875902,0.5330809,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.75,-999,-999,-999,-999,-999
89,201201,75,-703913.4042,916281.1764,65,0.3,0.051015943,1.434531331,818.5560303,0.005892768,1.171790719,3.858171225,171.2526093,0.323105276,7.728534698,31.64759254,10,"MS",11.55,0,0,0,0.16,7,0.02,55.28,2.06,46.78,0,0,0,3.06,0,0,0,6.49,11.8,0,12.51985552,0.604038385,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.6,-999,-999,-999,-999,-999
89,201201,76,-709419.4914,879037.6949,68,-0.3,0.151645914,1.583215117,811.8236694,0.00590425,1.338523626,4.117732525,178.9836273,0.334135413,7.731805801,31.7171402,10,"MS",5.17,0,0,0,0.19,2.74,1.19,77.08,0.85,128.03,0,0,0,2.07,0,0,0,23.43,7.1,0,9.921409783,0.548341065,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.63,-999,-999,-999,-999,-999
89,201201,77,-715251.2108,842417.0728,72,-1,0.308520496,1.570885301,855.1520386,0.00591985,1.420637608,4.219775677,172.3706818,0.348759443,7.723767757,31.85602188,10,"MS",4.08,0,0,0,0.06,8.35,6.49,67.83,2.45,15.84,0,0,0,1.92,0,0,0,1.97,36.97,0,11.20446355,0.506103335,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.77,-999,-999,-999,-999,-999
89,201201,78,-720840.2395,805617.4738,78,-0.5,0.048405882,1.698773265,873.210144,0.005761317,1.50015533,4.265812874,172.5500641,0.320242107,7.71901083,32.06242371,10,"MS",5.72,0,0,0,0,6.28,25.05,49.22,31.04,1.51,0,0,0,1.64,0,0,0,0.55,21.53,0,13.64567383,0.621161519,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.95,-999,-999,-999,-999,-999
89,201201,79,-725018.3204,769214.2845,92,1.1,0.030400153,2.358129978,846.9581909,0.005072896,1.664490461,4.463525772,173.6662292,0.233194545,7.720829964,32.26971817,10,"MS",14.68,0,4.75,1.56,0,3.9,111.87,2.75,96.1,0.93,0,0,0,11.38,0,0,0,1.13,97.47,0,7.612555176,0.652176033,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.31,-999,-999,-999,-999,-999
89,201201,80,-730329.2892,732120.6656,107,2.6,0.067783706,3.534128666,961.5090332,0.004392581,1.900944591,4.727719307,173.8656769,0.301611722,7.726984501,32.48445511,10,"MS",0.95,0,37,4.71,0,5.06,59.39,0,0,0,0,0,0,3.84,0,0,0,1.7,171.49,0,5.031787525,0.507367732,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.76,-999,-999,-999,-999,-999
89,201201,81,-737605.6221,695902.1777,117,2.9,0.026340451,3.883286953,1118.379883,0.005389262,1.993777752,5.024657726,160.0928192,0.336384505,7.701929092,32.62284851,12,"OS",0,0,16.75,1.04,0,0.11,15.25,0,0,0,0,0,0,6.21,0,0.03,0,0.3,16.83,0,6.217673846,0.73058209,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.87,-999,-999,-999,-999,-999
89,201201,82,-743359.2105,659049.2265,120,3.4,0.077192925,3.960431337,1111.872314,0.005397294,1.835878134,4.936193943,151.6652374,0.426702738,7.691274166,32.73308563,12,"OS",0,0,3.79,0.21,0,1.4,1.22,0,0,0,0,0,0,0,0,0,0,0,99.34,0,1.662832556,0.350456286,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.92,-999,-999,-999,-999,-999
89,201201,83,-748105.3308,619738.3292,130,3.5,0.119567931,3.987774372,955.6776123,0.006131819,1.568409443,4.140061378,213.3752747,0.424090505,7.801256657,32.92896652,12,"OS",3.22,0,28.31,0.68,0,6.56,3.49,0,0,0,0,0,0,1.45,0,0.24,0,0.08,33.31,0,6.011472965,0.587833615,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.99,-999,-999,-999,-999,-999
89,201201,84,-783510.061,627167.7391,144,3.1,0.090059102,3.826671124,1048.345093,0.003829428,1.877715468,4.636254787,215.5388031,0.457358539,7.772873402,33.12494278,12,"OS",0,0,25.17,0.36,0,0,5.8,0,0,0,0,0,0,1.02,0,0,0.21,0.03,32.34,0,5.525952145,0.635174611,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.97,-999,-999,-999,-999,-999
89,201201,85,-821925.9845,633567.7099,156,3.5,0.114361919,3.869800091,1082.700928,0.005413597,1.845903158,4.533404827,231.9531555,0.317354053,7.782416821,33.35042191,12,"OS",1.61,2.9,20.93,0.37,0,3.06,7.21,0,0,0,0,0,0,1.39,0,0,0,0,10.29,0,9.407093671,0.573081611,0,0,0,0,0,0,0,0,NA,NA,NA,NA,33.04,-999,-999,-999,-999,-999
89,201201,86,-811230.714,706564.9755,135,2.8,0.11185234,3.852039814,965.2572021,0.006345619,2.25887537,5.537248135,157.384079,0.243019,7.691657066,32.89162827,12,"OS",0,0,10.62,0.36,0,3.32,5.69,0,0,0,0,0,0,0,0,0,0,0,2.46,0,6.4365043,0.652269855,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.88,-999,-999,-999,-999,-999
89,201201,87,-805813.0566,743090.2358,135,2.6,0.464042753,3.821429968,959.7235107,0.008995348,2.284904003,5.673383713,153.4430084,0.336062282,7.690845013,32.69463348,12,"OS",0,0,12.17,0.8,0,2.1,16.54,0,0,0,0,0,0,0.96,0,0,0,0.1,27.01,0,5.26613259,0.640475879,0.02,0,0,0,0,0,0,0,NA,NA,NA,NA,32.71,-999,-999,-999,-999,-999
89,201201,88,-800281.7243,779283.3032,114,2.4,0.132976308,3.40263176,872.835083,0.006374055,1.993592024,5.010104656,162.0699921,0.323258162,7.702210426,32.46741104,12,"OS",1.36,0,63.08,1.91,0,2.05,29.03,0,0,0,0,0,0,4.57,0,0,0,0.07,112.61,0,4.798395853,0.5993207,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.47,-999,-999,-999,-999,-999
89,201201,89,-795067.4249,816419.6007,95,1,0.02329063,2.499787092,880.5628662,0.005942072,1.755871892,4.420255661,151.8508453,0.305006742,7.687973022,32.24053955,10,"MS",7.99,0,3.82,2.11,0,12.89,122.2,2.88,15.52,0,0,0,0,4.72,0,0,0,0.93,38.66,0,8.230497302,0.450738446,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32.29,-999,-999,-999,-999,-999
89,201201,90,-789430.1192,853401.6842,74,-0.5,0.105856955,2.356939077,843.6331787,0.005902262,1.453625798,3.848533869,144.9217834,0.300504744,7.677052975,32.00404358,10,"MS",3.7,0,0,0.51,0,0,7.57,12.61,6.81,0.09,0,0,0,4.87,0,0,0,1.49,18.93,0,22.14391249,0.667962665,1.67,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
89,201201,91,-784042.765,890798.7796,69,-0.8,0.018292926,1.830824375,842.6730347,0.005705869,1.278242946,3.778258562,149.5257568,0.295662999,7.683607578,31.84216309,10,"MS",7.17,0,0,0,0,0,0.28,3.52,1.73,0,0,0,0,0.9,0,0,0,5.25,37.71,0,6.21045787,0.548822863,0,0,0,0.03,0,0,0,0,NA,NA,NA,NA,31.83,-999,-999,-999,-999,-999
89,201201,92,-778125.6505,927801.436,68,0.5,0.035350908,1.286223888,782.8220825,0.00568672,1.176214337,3.799098253,141.2181549,0.273710132,7.677690029,31.72650337,10,"MS",3.24,0,0,0,0,1.06,0.35,54.84,2.1,266.95,0,0,0,2.81,0,0,0,63.95,107.49,0,8.543224278,0.505918725,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.72,-999,-999,-999,-999,-999
89,201201,93,-772188.9889,965400.1945,64,0.5,0.021848269,1.229268551,777.9595337,0.005675235,1.033675671,3.602509737,134.0618896,0.244944975,7.668903351,31.65731812,10,"MS",1.64,0,0,0,0,1.95,2.59,141.67,4.63,77.77,0,0,0,13.78,0,0,0,0.96,39.69,0,8.146327664,0.578644866,0,0,0,0.19,0,0,0,0,NA,NA,NA,NA,31.7,-999,-999,-999,-999,-999
89,201201,94,-735594.6032,958490.6146,62,0.7,0.136643037,1.269742608,790.5267944,0.005689024,0.996832669,3.593623638,148.3763733,0.289661974,7.681516647,31.62373734,10,"MS",10.01,0,0,0,0.25,0.99,0,175.05,0.19,15.15,0,0,0,17.2,0,0,0,1.04,61.61,0,8.977850804,0.478367036,0,0,0,0.1,0,0,0,0,NA,NA,NA,NA,31.63,-999,-999,-999,-999,-999
89,201201,95,-698406.5962,950816.1097,55,1.2,0.026940148,1.763088703,813.1599731,0.0056989,0.924426019,3.473217964,175.9048615,0.324162662,7.724612236,31.60186195,6,"IS",7.97,0,0,0,0,1.27,0.59,65.64,4.07,11.8,0,0,0,15.52,0,0,0,0.01,36.84,0,12.23488915,0.660784503,0,0,0,0.64,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
89,201201,96,-661156.5903,943261.7754,50,2.3,0.002307222,2.197617531,799.8167114,0.005891827,0.863066018,3.176760197,179.263031,0.329838723,7.723948956,31.61337662,6,"IS",5.44,0,0,0,0,3.24,0,74.09,31.33,30.8,0,0,0,16.91,0,0,0,0,19.87,0,10.237206,0.677909206,0,0,0,0.71,0,0,0,0,NA,NA,NA,NA,31.55,-999,-999,-999,-999,-999
89,201201,97,-656334.1267,980054.366,45,2.6,0.047333628,2.432228327,867.6345825,0.005696219,0.714706481,2.893460512,170.9120636,0.327057242,7.714693546,31.58467674,6,"IS",7.23,0,0,0,0,9.62,0.91,63.14,59.02,11.95,0,0,0,8.66,0,0,0,0,4.46,0,8.55330635,0.608969426,0,0,0,0.77,0,0,0,0,NA,NA,NA,NA,31.66,-999,-999,-999,-999,-999
89,201201,98,-650345.0743,1017601.922,39,2.9,0.001597793,2.8785882,923.8704224,0.005689598,0.603898823,2.755216122,178.2821503,0.316253185,7.728304386,31.54553604,6,"IS",14.9,0,0,0,0,7.51,0,258.68,32.46,38.6,0,0,0,23.39,0,0,0,0,6.06,0,4.762814291,0.467465243,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.38,-999,-999,-999,-999,-999
89,201201,99,-643875.6517,1054625.135,30,NA,0.010330006,3.800417185,1130.252197,0.005684712,0.60243994,2.723840714,168.0902252,0.323924899,7.709605217,31.47645187,6,"IS",37.44,0,0,0,0,5.64,0,362.58,170.59,3.71,0,0,0,41.82,0,0,0,0,0,0,4.172766407,0.58973723,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.19,-999,-999,-999,-999,-999
89,201201,100,-637219.4953,1091028.94,22,5.5,0.006792263,4.661729336,1371.50769,0.005680952,0.673814118,2.658762217,160.4676666,0.288294703,7.712590218,31.42038727,6,"IS",35.04,0,0,0,0,3.1,0,132.19,9.45,2.22,0,0,0,30.99,0,0,0,0,0.01,0,4.313969587,0.514011175,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.01,-999,-999,-999,-999,-999
89,201201,101,-740648.765,1150849.759,29,0.9,0.043717176,4.068825245,1056.815186,0.005551145,0.939734042,2.724910975,126.4191055,0.286285967,7.662300587,31.38579369,6,"IS",5.36,0,0,0,0,3.42,0,61.87,33.46,12.24,0,0,0,31.83,0,0,0,0,1.79,0,6.774844794,0.721976792,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.43,-999,-999,-999,-999,-999
89,201201,102,-747449.4063,1114105.057,32,1.9,0.06333182,3.982740164,911.9727783,0.005550921,0.806417584,2.75037241,133.4302521,0.281531274,7.67239809,31.38979912,6,"IS",13.45,0,0,0,0,14.48,0,112.23,171.57,29.95,0,0,0,105.4,0,0,0,0,13.62,0,6.184100072,0.70742496,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.19,-999,-999,-999,-999,-999
89,201201,103,-752440.7606,1077599.268,39,2.6,0.008554403,3.334053278,804.7944946,0.005550603,0.757617414,2.841212034,137.9554138,0.253268838,7.680065155,31.43892097,6,"IS",30.51,0,0,0,0,29.44,0,121.77,87.85,22.32,0,0,0,45.33,0,0,0,0,11.46,0,7.237646501,0.750564894,0.02,0,0,0.01,0,0,0,0,NA,NA,NA,NA,31.52,-999,-999,-999,-999,-999
89,201201,104,-758764.6432,1040971.079,44,2.4,0.050732411,2.9355762,756.7090454,0.005550191,0.761963546,2.979310274,139.7597504,0.256541163,7.688741207,31.4928894,6,"IS",11.11,0,0,0,0,14.97,0,85.29,64.82,57.06,0,0,0,215.84,0,0,0,0,18,0,5.812954119,0.658280249,0.21,0,0,0.16,0,0,0,0,NA,NA,NA,NA,31.59,-999,-999,-999,-999,-999
89,201201,105,-796106.346,1044848.085,47,2.1,0.058028828,2.506751776,736.3613892,0.005550346,0.889237702,3.087603569,132.7908325,0.267208487,7.673109531,31.52836227,6,"IS",16.2,0,0,0,0,4.73,0,162.75,54.67,124.03,0,0,0,23.3,0,0,0,0,40.14,0,6.494223635,0.6730309,0,0,0,0.8,0,0,0,0,NA,NA,NA,NA,31.59,-999,-999,-999,-999,-999
89,201201,106,-788159.285,1082852.059,43,-0.2,0.019269953,2.902005196,746.9117432,0.005550847,0.85498482,2.851639986,131.515213,0.295086116,7.669778347,31.48660851,6,"IS",39.46,0,0,0,0,16.07,0,154.94,136.28,83.7,0,0,0,22.12,0,0,0,0,6.58,0,6.611733197,0.726659589,0.15,0,0,0.21,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
89,201201,107,-825600.4219,1089221.627,47,-1.2,0.071788408,2.498588562,718.4205933,0.005843749,0.930881858,2.897870302,135.197403,0.32619828,7.673846722,31.46318626,6,"IS",1.53,0,0,0,0,0,0,2.32,0.8,7.52,0,0,0,0.007986863,0,0,0,0.05,0.01,0,5.292259252,0.36461154,0,0,0,0.42,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
89,201201,108,-820363.9053,1126932.476,42,-1.2,0.01953844,2.532998323,745.8120728,0.00793402,0.820916772,2.924030542,133.5116272,0.325970113,7.675522327,31.44078636,6,"IS",1.41,0,0,0,0,0,0,0.81,0.14,23.25,0,0,0,0.11,0,0,0,0.08,0.02,0,7.143524515,0.484601718,0,0,0,0.24,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
89,201201,109,-814538.6585,1163462.575,40,-1,0.014111306,2.449466467,780.9481812,0.011914845,0.870415628,3.023099184,135.8379364,0.356101364,7.676853657,31.40101814,6,"IS",12.9,0,0,0,0,0,0,3.22,0,19.47,0,0,0,0.28,0,0,0,0.004489497,0.008978995,0,8.833866801,0.567891705,0.08,0,0,0.19,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
89,201201,110,-808432.3058,1199950.547,40,-0.6,0.003261118,2.471144676,812.1536865,0.011655447,0.957918048,3.242838621,121.3395004,0.335847318,7.660232544,31.40591049,6,"IS",3.72,0,0,0,0,0.76,0,6.19,0,16.1,0,0,0,1.67,0,0,0,0.02,0.009480277,0,5.913520805,0.434332497,0,0,0,0.63,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
89,201201,111,-872793.86,1256568.062,53,-1.3,0.014826255,-0.050849896,705.5680542,0.011307744,1.242354035,4.290399075,117.1199951,0.224737719,7.653533936,31.37932968,6,"IS",0,0,0,0,0,0,0,15.58,0.24,119.02,0,0,0,0.009904456,0,0,0,3.96,0.006753038,0,3.638512031,0.41193364,0,0,0,0.01,0,0,0,0,NA,NA,NA,NA,31.41,-999,-999,-999,-999,-999
89,201201,112,-878992.3767,1219949.483,55,-1.4,0.054448988,0.161266834,697.9145508,0.011343826,1.28653574,4.354529381,129.3583527,0.277762294,7.664866924,31.40307808,10,"MS",7.45,0,0,0,0,0,0,36.44,0,57.99,0,0,0,0,0,0,0,1.72,0.34,0,7.327476438,0.530264382,0,0,0,0.04,0,0,0,0,NA,NA,NA,NA,31.38,-999,-999,-999,-999,-999
89,201201,113,-885010.8974,1183491.406,56,-1.4,0.026255725,0.365581423,710.1091919,0.011629564,1.285699725,4.28826189,123.5727081,0.289524525,7.652314186,31.42230225,10,"MS",13.86,0,0,0,0,1.68,0,24.38,0.22,27.89,0,0,0,0.006538794,0,0,0,1.14,3.23,0,11.02955142,0.630413261,0,0,0,0.1,0,0,0,0,NA,NA,NA,NA,31.38,-999,-999,-999,-999,-999
89,201201,114,-891135.0285,1146803.347,61,-1.4,0.045381408,0.419003397,716.7523804,0.011904572,1.255593896,4.039269447,115.2801666,0.382116884,7.646214485,31.44485474,10,"MS",18.56,0,0,0,0,1.48,0,17.78,1.27,25.41,0,0,0,0.41,0,0,0,0.61,30.22,0,9.591420871,0.668054997,0,0,0,0.04,0,0,0,0,NA,NA,NA,NA,31.39,-999,-999,-999,-999,-999
89,201201,115,-897504.7119,1109858.31,64,-1,0.046581864,0.607773364,721.5860596,0.007836315,1.300981522,3.797295332,126.1376801,0.354217917,7.66574955,31.49330711,10,"MS",29.65,0,0,0,0,3.22,1.89,198.61,8.74,166.89,0,0,0,93.85,0,0,0,1.29,25.08,0,8.899858424,0.607979412,0,0,0,1.3,0,0,0,0,NA,NA,NA,NA,31.39,-999,-999,-999,-999,-999
89,201201,116,-904726.694,1072675.487,67,-0.4,0.059545197,0.664996684,729.6765747,0.008143777,1.440976977,4.141397476,122.1452713,0.320220888,7.658024788,31.58314705,10,"MS",29.71,0,0,0,0,5.88,0.37,91.9,3.29,51.36,0,0,0,31.24,0,0,0,11.14,41.44,0,9.505412617,0.661313597,0,0,0,0.51,0,0,0,0,NA,NA,NA,NA,31.58,-999,-999,-999,-999,-999
89,201201,117,-910071.6474,1035810.286,70,-0.6,0.081408255,0.878218055,740.4586792,0.00842975,1.41828692,4.182922363,119.9410248,0.3002716,7.653874874,31.66200447,10,"MS",6.46,0,0,0,0,3.18,0,4.94,2.54,35.39,0,0,0,69.18,0,0,0,26.19,156.33,0,9.13350225,0.494122411,0,0,0,0.43,0,0,0,0,NA,NA,NA,NA,31.67,-999,-999,-999,-999,-999
89,201201,118,-918224.6304,998828.4734,70,-0.2,0.18547146,1.130037308,762.2323608,0.008138419,1.299259901,3.797276974,121.3299332,0.264795244,7.658886909,31.71363068,10,"MS",11.56,0,0,0,0.39,1.83,2.16,5.76,4.22,36.13,0,0,0,11.87,0,0,0,35.75,132.28,0,12.29874954,0.591325571,0,0,0,0.81,0,0,0,0,NA,NA,NA,NA,31.73,-999,-999,-999,-999,-999
89,201201,119,-883289.3866,989650.31,70,-0.2,0.06398607,1.134165287,829.8134766,0.006025616,1.283151031,3.630816698,132.0286102,0.262192696,7.671257019,31.67485809,10,"MS",7.13,0,0,0,0,2.3,0.76,8.85,3.83,35.25,0,0,0,10.98,0,0,0,37.33,57.77,0,15.29267497,0.71149386,0,0,0,0.19,0,0,0,0,NA,NA,NA,NA,31.65,-999,-999,-999,-999,-999
89,201201,120,-845213.0414,980987.0543,70,0.3,0.027301125,1.274075031,818.90979,0.005824273,1.114518642,3.369300604,126.1573792,0.265518904,7.666643143,31.66078758,10,"MS",6.58,0,0,0,0,4.5,0,12.34,8.05,1.51,0,0,0,10.09,0,0,0,56.93,327.85,0,6.633207591,0.507057895,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.7,-999,-999,-999,-999,-999
89,201201,121,-866245.8226,967027.1817,72,0,0.170937359,1.406187415,837.3190918,0.005834991,1.198737741,3.366115332,122.3528366,0.258920997,7.660333157,31.69421196,10,"MS",2.07,0,0,0,0,0.62,1.94,15.83,10.34,19.32,0,0,0,3.96,0,0,0,33.44,86.75,0,9.618828974,0.538597826,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.71,-999,-999,-999,-999,-999
89,201201,122,-849261.9766,943665.3909,71,0.5,0.31590566,1.923720717,839.9468384,0.005546759,1.080178499,3.377773762,130.8651276,0.265241772,7.670422077,31.76444817,10,"MS",2.55,0,0,0,0,1.3,3.49,27.96,14.12,3.1,0,0,0,6.14,0,0,0,23.19,30.94,0,8.079580307,0.489014475,0,0,0,0.08,0,0,0,0,NA,NA,NA,NA,31.74,-999,-999,-999,-999,-999
89,201201,123,-874796.9786,931498.2905,71,0.2,0.118528903,2.114582777,857.4814453,0.005821387,1.158944368,3.12208271,130.8651276,0.265241772,7.670422077,31.77136612,10,"MS",0.29,0,0,0,0,0,0.23,13.27,3.65,0.65,0,0,0,11.56,0,0,0,3.78,85.63,0,8.645718807,0.560878355,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.72,-999,-999,-999,-999,-999
89,201201,124,-857399.0244,908757.6717,74,-0.1,0.096198454,2.228443623,892.3864746,0.005542335,1.076490164,3.171522379,129.0032043,0.235784531,7.665780067,31.87714958,10,"MS",0,0,0,0.5,0,0,0.94,5.34,5.8,0,0,0,0,0.38,0,0,0,1.64,31.54,0,9.322710006,0.497243766,0,0,0,0,0,0,0,0,NA,NA,NA,NA,31.84,-999,-999,-999,-999,-999
